1,475.0600000000,20201002 19:45:04.064
591,476.0400000000,20201002 17:09:49.064
592,476.1000000000,20201002 17:10:14.065
593,476.0800000000,20201002 17:10:24.065
594,476.1500000000,20201002 17:10:34.064
595,476.1600000000,20201002 17:10:44.065
596,476.1900000000,20201002 17:10:49.064
597,475.9900000000,20201002 17:11:19.064
598,475.9500000000,20201002 17:11:24.066
599,476.0300000000,20201002 17:11:29.067
600,476.0500000000,20201002 17:11:44.065
601,476.0800000000,20201002 17:11:49.064
602,475.9600000000,20201002 17:11:54.064
603,475.9100000000,20201002 17:12:04.067
604,475.8500000000,20201002 17:12:34.064
605,475.7900000000,20201002 17:12:44.065
606,475.7700000000,20201002 17:12:49.064
607,475.8300000000,20201002 17:13:29.065
608,475.8100000000,20201002 17:13:39.080
609,475.7600000000,20201002 17:13:49.064
610,475.7500000000,20201002 17:14:34.064
611,475.6700000000,20201002 17:14:39.064
612,475.7500000000,20201002 17:14:44.065
613,475.8300000000,20201002 17:14:49.063
614,475.7900000000,20201002 17:15:24.066
615,475.7400000000,20201002 17:15:29.065
616,475.8200000000,20201002 17:15:39.064
617,475.7900000000,20201002 17:15:49.065
618,475.7500000000,20201002 17:15:54.064
619,475.8200000000,20201002 17:16:14.064
620,475.8100000000,20201002 17:16:29.064
621,475.8600000000,20201002 17:16:44.064
622,475.8400000000,20201002 17:16:54.064
623,475.8900000000,20201002 17:17:04.067
624,475.8200000000,20201002 17:17:14.066
625,475.8100000000,20201002 17:17:24.066
626,475.8800000000,20201002 17:17:29.065
627,475.9000000000,20201002 17:17:49.064
628,475.9600000000,20201002 17:17:54.065
629,475.9300000000,20201002 17:18:04.066
630,476.1900000000,20201002 17:18:54.066
631,476.0600000000,20201002 17:18:59.065
632,475.8600000000,20201002 17:19:04.067
633,475.9000000000,20201002 17:19:19.065
634,475.9200000000,20201002 17:19:39.066
635,475.8800000000,20201002 17:19:44.067
636,476.0000000000,20201002 17:20:04.067
637,475.9800000000,20201002 17:20:44.066
638,476.0100000000,20201002 17:20:49.068
639,476.0900000000,20201002 17:22:34.066
640,476.0600000000,20201002 17:22:39.069
641,476.0900000000,20201002 17:22:49.066
642,476.1100000000,20201002 17:22:54.066
643,476.1000000000,20201002 17:23:34.066
644,476.1100000000,20201002 17:23:44.068
645,476.2000000000,20201002 17:23:54.067
646,476.2100000000,20201002 17:24:19.066
647,476.1100000000,20201002 17:24:24.067
648,476.1000000000,20201002 17:24:29.066
649,476.1300000000,20201002 17:24:34.068
650,476.1800000000,20201002 17:25:29.066
651,476.1600000000,20201002 17:25:39.065
652,476.4300000000,20201002 17:26:29.066
653,476.3500000000,20201002 17:26:39.065
654,476.2600000000,20201002 17:26:49.067
655,476.1300000000,20201002 17:27:34.068
656,476.1100000000,20201002 17:27:39.065
657,476.1600000000,20201002 17:27:44.068
658,476.1700000000,20201002 17:27:49.067
659,476.1500000000,20201002 17:28:14.066
660,476.2100000000,20201002 17:28:34.066
661,476.1500000000,20201002 17:28:39.066
662,476.1700000000,20201002 17:28:49.066
663,476.0800000000,20201002 17:29:29.066
664,476.1300000000,20201002 17:29:39.065
665,476.3000000000,20201002 17:29:44.067
666,476.1000000000,20201002 17:29:54.066
667,476.2000000000,20201002 17:30:14.068
668,476.1200000000,20201002 17:30:39.068
669,476.1400000000,20201002 17:30:49.065
670,476.1300000000,20201002 17:30:59.070
671,476.0700000000,20201002 17:31:54.066
672,476.0900000000,20201002 17:32:04.068
673,476.1400000000,20201002 17:32:19.066
674,476.0000000000,20201002 17:32:24.068
675,475.9500000000,20201002 17:32:29.066
676,475.9900000000,20201002 17:32:39.066
677,475.9400000000,20201002 17:32:44.068
678,475.9900000000,20201002 17:32:49.067
679,475.9500000000,20201002 17:33:04.068
680,475.9100000000,20201002 17:33:14.067
681,475.9700000000,20201002 17:33:49.067
682,476.0000000000,20201002 17:33:59.065
683,475.9700000000,20201002 17:34:04.066
684,475.8500000000,20201002 17:34:34.067
685,475.8400000000,20201002 17:35:09.067
686,475.7900000000,20201002 17:35:59.066
687,475.7300000000,20201002 17:36:14.065
688,475.6900000000,20201002 17:36:19.066
689,475.7400000000,20201002 17:36:49.068
690,475.8100000000,20201002 17:37:24.068
691,475.9100000000,20201002 17:37:39.068
692,475.9000000000,20201002 17:37:49.065
693,475.9400000000,20201002 17:37:54.066
694,475.9200000000,20201002 17:38:29.065
695,475.9700000000,20201002 17:39:14.067
696,475.9500000000,20201002 17:39:54.065
697,475.9300000000,20201002 17:40:29.066
698,475.8900000000,20201002 17:40:34.064
699,475.9200000000,20201002 17:40:39.066
700,475.8100000000,20201002 17:40:44.067
701,475.8400000000,20201002 17:40:49.065
702,475.6700000000,20201002 17:40:54.066
703,475.6000000000,20201002 17:40:59.066
704,475.6500000000,20201002 17:41:04.066
705,475.7000000000,20201002 17:41:09.066
706,475.7200000000,20201002 17:41:19.065
707,475.7400000000,20201002 17:41:24.067
708,475.7900000000,20201002 17:41:34.066
709,475.8100000000,20201002 17:41:59.065
710,475.9500000000,20201002 17:42:09.065
711,475.9600000000,20201002 17:42:44.066
712,475.9300000000,20201002 17:42:49.064
713,475.8700000000,20201002 17:42:59.066
714,475.8100000000,20201002 17:43:39.065
715,475.8300000000,20201002 17:43:49.067
716,475.8900000000,20201002 17:43:54.067
717,475.8300000000,20201002 17:44:14.065
718,475.8700000000,20201002 17:44:54.064
719,476.1200000000,20201002 17:45:14.066
720,476.0800000000,20201002 17:45:19.064
721,476.0900000000,20201002 17:45:54.064
722,476.1400000000,20201002 17:45:59.065
723,476.1200000000,20201002 17:46:04.067
724,476.2000000000,20201002 17:47:44.067
725,476.2200000000,20201002 17:47:54.066
726,476.2000000000,20201002 17:47:59.063
727,476.2200000000,20201002 17:48:09.064
728,476.2100000000,20201002 17:48:19.066
729,476.1600000000,20201002 17:48:39.064
730,476.1100000000,20201002 17:49:24.066
731,475.8500000000,20201002 17:49:29.066
732,475.5800000000,20201002 17:49:39.066
733,475.6600000000,20201002 17:49:44.067
734,475.7200000000,20201002 17:49:54.067
735,475.6900000000,20201002 17:50:04.066
736,475.5100000000,20201002 17:50:19.065
737,475.5600000000,20201002 17:50:24.066
738,475.6300000000,20201002 17:50:29.066
739,475.6600000000,20201002 17:50:39.065
740,475.7300000000,20201002 17:51:09.066
741,475.7700000000,20201002 17:51:54.066
742,475.6800000000,20201002 17:53:04.066
743,475.7200000000,20201002 17:53:09.066
744,475.6600000000,20201002 17:53:34.065
745,475.6700000000,20201002 17:53:44.067
746,475.8800000000,20201002 17:54:39.065
747,475.8000000000,20201002 17:54:49.065
748,475.8300000000,20201002 17:55:54.289
749,475.7900000000,20201002 17:56:34.065
750,475.8600000000,20201002 17:56:49.067
751,475.8900000000,20201002 17:56:54.065
752,475.8700000000,20201002 17:56:59.065
753,475.8300000000,20201002 17:57:04.066
754,475.7900000000,20201002 17:57:24.066
755,475.8300000000,20201002 17:57:34.065
756,475.6100000000,20201002 17:57:54.067
757,475.7000000000,20201002 17:58:04.067
758,475.7500000000,20201002 17:58:29.066
759,475.7600000000,20201002 17:58:44.066
760,475.8200000000,20201002 17:58:59.066
761,475.8000000000,20201002 17:59:09.065
762,475.7300000000,20201002 17:59:34.065
763,475.7900000000,20201002 17:59:54.065
764,475.7200000000,20201002 18:00:04.067
765,475.7300000000,20201002 18:00:39.066
766,475.7600000000,20201002 18:00:49.068
767,475.6900000000,20201002 18:01:09.065
768,475.7400000000,20201002 18:01:14.067
769,475.7600000000,20201002 18:01:19.068
770,475.9500000000,20201002 18:01:29.067
771,475.7500000000,20201002 18:01:34.067
772,475.6800000000,20201002 18:01:39.065
773,475.7500000000,20201002 18:01:44.067
774,475.8500000000,20201002 18:01:49.067
775,475.9400000000,20201002 18:01:54.066
776,475.9700000000,20201002 18:02:14.065
777,475.4700000000,20201002 18:02:24.067
778,475.4400000000,20201002 18:02:34.067
779,475.4500000000,20201002 18:03:19.066
780,475.4600000000,20201002 18:04:29.064
781,475.4400000000,20201002 18:04:49.066
782,475.4900000000,20201002 18:05:34.064
783,475.5100000000,20201002 18:06:14.064
784,475.5600000000,20201002 18:06:19.065
785,475.8400000000,20201002 18:06:34.065
786,475.8500000000,20201002 18:06:39.065
787,475.7600000000,20201002 18:06:44.066
788,475.7700000000,20201002 18:06:49.063
789,475.8800000000,20201002 18:07:29.066
790,475.8400000000,20201002 18:07:34.065
791,475.5700000000,20201002 18:07:39.065
792,475.6500000000,20201002 18:07:49.064
793,475.6300000000,20201002 18:07:59.069
794,475.3000000000,20201002 18:08:44.064
795,475.4200000000,20201002 18:08:54.064
796,475.4700000000,20201002 18:09:29.063
797,475.5300000000,20201002 18:09:49.064
798,475.5100000000,20201002 18:09:59.062
799,475.5300000000,20201002 18:10:04.064
800,475.4800000000,20201002 18:10:19.063
801,475.4700000000,20201002 18:10:44.064
802,475.5300000000,20201002 18:10:49.063
803,475.5400000000,20201002 18:10:54.064
804,475.4900000000,20201002 18:10:59.063
805,475.5300000000,20201002 18:11:19.063
806,475.5100000000,20201002 18:11:29.064
807,475.5300000000,20201002 18:12:14.062
808,475.5800000000,20201002 18:12:19.064
809,475.5600000000,20201002 18:12:29.065
810,475.5300000000,20201002 18:12:44.064
811,475.5700000000,20201002 18:12:49.064
812,475.5500000000,20201002 18:13:04.065
813,475.5100000000,20201002 18:13:44.065
814,475.5500000000,20201002 18:14:14.069
815,475.5600000000,20201002 18:14:34.064
816,475.5700000000,20201002 18:14:49.062
817,475.6400000000,20201002 18:15:04.064
818,475.7700000000,20201002 18:15:34.065
819,475.7500000000,20201002 18:15:49.063
820,475.6800000000,20201002 18:17:24.063
821,475.7000000000,20201002 18:17:34.062
822,475.7300000000,20201002 18:17:49.061
823,475.7200000000,20201002 18:17:59.061
824,475.7700000000,20201002 18:18:19.063
825,476.0300000000,20201002 18:18:29.062
826,475.9300000000,20201002 18:18:39.063
827,475.9800000000,20201002 18:18:49.062
828,475.9600000000,20201002 18:18:59.063
829,475.9800000000,20201002 18:19:14.062
830,475.9100000000,20201002 18:19:34.064
831,475.9400000000,20201002 18:19:44.064
832,475.9200000000,20201002 18:19:49.063
833,475.8900000000,20201002 18:20:34.062
834,475.9200000000,20201002 18:20:49.064
835,475.9400000000,20201002 18:21:24.065
836,475.9600000000,20201002 18:21:39.065
837,475.4700000000,20201002 18:21:44.063
838,475.4600000000,20201002 18:21:49.065
839,475.6100000000,20201002 18:21:54.065
840,475.7300000000,20201002 18:21:59.065
841,475.4000000000,20201002 18:22:04.065
842,475.3500000000,20201002 18:22:09.065
843,475.4300000000,20201002 18:22:14.067
844,475.5200000000,20201002 18:22:29.065
845,475.6700000000,20201002 18:22:49.064
846,475.6300000000,20201002 18:22:59.063
847,475.6100000000,20201002 18:23:29.065
848,475.6300000000,20201002 18:23:54.064
849,475.6200000000,20201002 18:24:04.064
850,475.6000000000,20201002 18:24:19.064
851,475.6200000000,20201002 18:24:44.064
852,475.7700000000,20201002 18:24:49.063
853,475.6200000000,20201002 18:24:59.064
854,475.5500000000,20201002 18:25:04.065
855,475.6100000000,20201002 18:25:09.064
856,475.5600000000,20201002 18:25:34.063
857,475.6000000000,20201002 18:25:49.064
858,475.4800000000,20201002 18:26:04.064
859,475.5300000000,20201002 18:26:14.065
860,475.5500000000,20201002 18:26:29.066
861,475.5900000000,20201002 18:27:09.064
862,475.6400000000,20201002 18:27:34.063
863,475.6100000000,20201002 18:27:39.064
864,475.5900000000,20201002 18:27:44.064
865,475.6500000000,20201002 18:28:14.063
866,475.6300000000,20201002 18:28:24.064
867,475.7000000000,20201002 18:28:29.065
868,475.6000000000,20201002 18:28:34.065
869,475.6200000000,20201002 18:28:39.064
870,475.6400000000,20201002 18:28:44.064
871,475.6600000000,20201002 18:29:19.064
872,475.5700000000,20201002 18:29:24.065
873,475.5200000000,20201002 18:29:29.064
874,475.4800000000,20201002 18:29:39.064
875,475.5200000000,20201002 18:29:49.063
876,475.3400000000,20201002 18:30:04.064
877,475.2800000000,20201002 18:30:09.074
878,475.3500000000,20201002 18:30:14.065
879,475.3700000000,20201002 18:30:19.063
880,475.4500000000,20201002 18:30:24.064
881,475.4100000000,20201002 18:30:34.064
882,475.4400000000,20201002 18:30:49.064
883,475.4100000000,20201002 18:31:24.064
884,475.4300000000,20201002 18:31:49.065
885,475.4500000000,20201002 18:32:49.065
886,475.4700000000,20201002 18:33:39.064
887,475.4600000000,20201002 18:33:49.068
888,475.4500000000,20201002 18:33:59.064
889,475.3900000000,20201002 18:34:14.064
890,475.4500000000,20201002 18:34:44.064
891,475.4600000000,20201002 18:35:24.065
892,475.4200000000,20201002 18:35:44.065
893,475.4500000000,20201002 18:35:49.064
894,475.4600000000,20201002 18:36:39.064
895,475.5000000000,20201002 18:36:59.066
896,475.5500000000,20201002 18:37:04.064
897,475.6500000000,20201002 18:37:14.064
898,475.6000000000,20201002 18:37:39.064
899,475.6300000000,20201002 18:38:09.064
900,475.6400000000,20201002 18:38:24.065
901,475.6300000000,20201002 18:38:39.065
902,476.2100000000,20201002 18:38:59.065
903,475.6300000000,20201002 18:39:04.065
904,475.4100000000,20201002 18:39:09.066
905,475.6300000000,20201002 18:39:14.065
906,475.6400000000,20201002 18:39:54.065
907,475.5400000000,20201002 18:40:24.064
908,475.5300000000,20201002 18:41:09.063
909,474.5900000000,20201002 13:20:04.065
910,474.3000000000,20201002 13:20:14.063
911,474.6400000000,20201002 13:20:34.061
912,474.5200000000,20201002 13:20:44.062
913,474.5800000000,20201002 13:21:39.063
914,474.5600000000,20201002 13:21:49.061
915,475.1300000000,20201002 13:24:49.059
916,475.4600000000,20201002 13:24:54.061
917,475.2500000000,20201002 13:24:59.062
918,475.1200000000,20201002 13:25:04.063
919,474.6100000000,20201002 13:25:59.062
920,474.8000000000,20201002 13:26:04.062
921,474.9200000000,20201002 13:29:09.060
922,474.9300000000,20201002 13:29:14.060
923,474.8900000000,20201002 13:29:19.061
924,472.5700000000,20201002 13:30:14.060
925,472.5400000000,20201002 13:30:24.062
926,472.5100000000,20201002 13:30:29.060
927,472.6500000000,20201002 13:31:54.061
928,472.2400000000,20201002 13:32:39.061
929,472.4300000000,20201002 13:32:49.059
930,473.0500000000,20201002 13:33:14.059
931,472.8500000000,20201002 13:33:29.060
932,472.5700000000,20201002 13:33:34.059
933,472.6800000000,20201002 13:33:44.062
934,472.8900000000,20201002 13:33:54.059
935,472.9500000000,20201002 13:34:04.061
936,472.9900000000,20201002 13:34:39.059
937,473.1500000000,20201002 13:34:49.059
938,472.9300000000,20201002 13:34:59.059
939,472.4500000000,20201002 13:35:14.062
940,472.6600000000,20201002 13:35:19.059
941,472.2600000000,20201002 13:35:29.059
942,472.1800000000,20201002 13:36:24.062
943,472.4300000000,20201002 13:36:49.059
944,472.6600000000,20201002 13:37:04.060
945,472.7500000000,20201002 13:37:24.060
946,472.7900000000,20201002 13:37:29.059
947,472.9600000000,20201002 13:37:34.060
948,472.9000000000,20201002 13:37:54.059
949,472.9300000000,20201002 13:38:04.060
950,473.0000000000,20201002 13:38:09.060
951,473.0800000000,20201002 13:38:34.059
952,473.0300000000,20201002 13:38:54.058
953,473.0200000000,20201002 13:38:59.060
954,472.9900000000,20201002 13:39:04.058
955,473.0200000000,20201002 13:39:34.058
956,473.0500000000,20201002 13:39:39.061
957,472.9500000000,20201002 13:39:44.061
958,472.9800000000,20201002 13:39:49.059
959,473.0600000000,20201002 13:39:54.060
960,473.0700000000,20201002 13:40:04.059
961,472.9400000000,20201002 13:40:09.059
962,472.9300000000,20201002 13:40:14.058
963,472.9100000000,20201002 13:40:19.058
964,472.9500000000,20201002 13:40:24.060
965,472.9900000000,20201002 13:40:29.058
966,473.2200000000,20201002 13:40:34.058
967,473.3000000000,20201002 13:40:39.058
968,473.2600000000,20201002 13:40:44.058
969,473.2400000000,20201002 13:41:09.060
970,473.2500000000,20201002 13:41:19.059
971,473.1500000000,20201002 13:41:24.060
972,473.1400000000,20201002 13:41:29.058
973,473.1500000000,20201002 13:41:34.059
974,473.2300000000,20201002 13:41:59.058
975,473.1500000000,20201002 13:42:14.060
976,473.1900000000,20201002 13:42:39.063
977,473.1600000000,20201002 13:42:44.060
978,473.2500000000,20201002 13:42:54.058
979,473.2600000000,20201002 13:42:59.060
980,473.2700000000,20201002 13:43:09.061
981,473.2600000000,20201002 13:43:19.057
982,473.1700000000,20201002 13:43:24.060
983,473.2800000000,20201002 13:43:34.060
984,473.3300000000,20201002 13:43:44.059
985,473.2500000000,20201002 13:43:54.060
986,473.1300000000,20201002 13:44:09.059
987,473.2000000000,20201002 13:44:14.059
988,473.2900000000,20201002 13:44:34.060
989,473.2500000000,20201002 13:44:44.060
990,473.1700000000,20201002 13:45:09.059
991,473.2900000000,20201002 13:45:14.058
992,473.1000000000,20201002 13:45:29.060
993,473.1300000000,20201002 13:45:34.060
994,473.2700000000,20201002 13:45:39.058
995,473.2500000000,20201002 13:45:49.058
996,473.3200000000,20201002 13:45:59.058
997,473.2500000000,20201002 13:46:09.060
998,473.2900000000,20201002 13:46:34.058
999,473.6400000000,20201002 13:46:44.058
1000,473.6700000000,20201002 13:46:59.057
1001,473.7700000000,20201002 13:47:14.058
1002,473.8600000000,20201002 13:47:34.059
1003,474.1700000000,20201002 13:47:39.060
1004,474.2600000000,20201002 13:47:44.058
1005,474.2700000000,20201002 13:47:54.060
1006,474.3800000000,20201002 13:48:04.060
1007,474.2700000000,20201002 13:48:14.058
1008,474.4200000000,20201002 13:48:19.058
1009,474.4600000000,20201002 13:48:34.058
1010,474.3300000000,20201002 13:48:44.059
1011,474.2700000000,20201002 13:49:04.060
1012,474.3700000000,20201002 13:49:09.058
1013,474.4300000000,20201002 13:49:14.057
1014,474.4100000000,20201002 13:49:19.058
1015,474.4600000000,20201002 13:49:34.061
1016,474.3500000000,20201002 13:49:44.059
1017,474.4400000000,20201002 13:50:34.059
1018,474.4200000000,20201002 13:50:44.058
1019,474.4000000000,20201002 13:50:54.058
1020,474.2900000000,20201002 13:50:59.057
1021,474.3000000000,20201002 13:51:04.059
1022,474.3100000000,20201002 13:51:34.059
1023,474.3300000000,20201002 13:51:59.057
1024,474.3200000000,20201002 13:52:09.057
1025,474.3700000000,20201002 13:53:09.059
1026,474.3500000000,20201002 13:53:19.060
1027,474.2800000000,20201002 13:53:39.059
1028,474.1900000000,20201002 13:53:49.058
1029,474.1400000000,20201002 13:53:59.058
1030,474.0800000000,20201002 13:54:09.060
1031,474.1000000000,20201002 13:54:19.058
1032,474.2700000000,20201002 13:54:34.060
1033,474.1300000000,20201002 13:54:39.060
1034,474.2900000000,20201002 13:55:14.061
1035,474.2000000000,20201002 13:55:24.061
1036,474.1700000000,20201002 13:55:34.059
1037,474.0400000000,20201002 13:55:39.060
1038,473.9500000000,20201002 13:55:59.059
1039,473.8200000000,20201002 13:56:19.061
1040,473.8600000000,20201002 13:56:29.059
1041,474.0000000000,20201002 13:56:34.060
1042,473.9900000000,20201002 13:57:24.064
1043,473.8000000000,20201002 13:57:34.062
1044,473.9000000000,20201002 13:58:19.062
1045,473.9100000000,20201002 13:58:29.062
1046,474.0200000000,20201002 13:58:34.062
1047,474.0100000000,20201002 13:58:39.062
1048,474.0700000000,20201002 13:59:39.067
1049,474.0200000000,20201002 14:00:24.062
1050,474.0100000000,20201002 14:00:34.060
1051,473.9600000000,20201002 14:00:39.060
1052,474.0000000000,20201002 14:01:19.061
1053,474.0200000000,20201002 14:01:24.062
1054,474.0700000000,20201002 14:01:34.060
1055,474.1400000000,20201002 14:01:39.061
1056,474.1300000000,20201002 14:01:44.063
1057,474.1000000000,20201002 14:01:49.062
1058,474.1100000000,20201002 14:01:54.061
1059,474.1300000000,20201002 14:01:59.060
1060,474.0900000000,20201002 14:02:04.066
1061,474.2100000000,20201002 14:02:24.061
1062,474.2200000000,20201002 14:02:49.063
1063,474.3500000000,20201002 14:02:59.063
1064,474.4600000000,20201002 14:03:19.062
1065,474.4900000000,20201002 14:03:24.064
1066,474.5400000000,20201002 14:03:34.061
1067,474.6100000000,20201002 14:03:39.061
1068,474.5700000000,20201002 14:03:49.061
1069,474.6600000000,20201002 14:03:54.062
1070,474.6700000000,20201002 14:03:59.062
1071,474.6200000000,20201002 14:04:04.063
1072,474.6900000000,20201002 14:04:09.062
1073,474.7400000000,20201002 14:04:19.063
1074,474.8800000000,20201002 14:04:29.063
1075,474.7500000000,20201002 14:04:59.062
1076,474.8000000000,20201002 14:05:04.063
1077,474.8800000000,20201002 14:05:19.063
1078,475.0200000000,20201002 14:05:24.068
1079,474.9700000000,20201002 14:05:29.064
1080,475.1000000000,20201002 14:05:34.062
1081,475.0400000000,20201002 14:05:39.064
1082,475.1500000000,20201002 14:05:44.063
1083,475.1800000000,20201002 14:05:49.062
1084,475.1400000000,20201002 14:05:54.062
1085,475.1100000000,20201002 14:06:04.065
1086,475.1900000000,20201002 14:06:34.064
1087,475.1400000000,20201002 14:06:39.064
1088,475.2600000000,20201002 14:07:24.064
1089,475.2300000000,20201002 14:07:34.063
1090,475.2900000000,20201002 14:07:49.063
1091,475.2300000000,20201002 14:07:59.063
1092,475.2100000000,20201002 14:08:29.065
1093,475.2600000000,20201002 14:08:34.063
1094,475.3800000000,20201002 14:08:39.063
1095,475.2900000000,20201002 14:08:44.064
1096,475.3700000000,20201002 14:08:54.069
1097,475.5200000000,20201002 14:08:59.066
1098,475.4400000000,20201002 14:09:09.065
1099,475.3900000000,20201002 14:09:14.064
1100,475.5200000000,20201002 14:09:19.063
1101,475.4300000000,20201002 14:09:39.064
1102,475.4600000000,20201002 14:10:09.065
1103,475.3800000000,20201002 14:10:39.066
1104,475.4000000000,20201002 14:11:24.065
1105,475.4200000000,20201002 14:11:34.065
1106,475.3800000000,20201002 14:11:59.064
1107,475.3600000000,20201002 14:12:04.065
1108,475.2600000000,20201002 14:12:14.063
1109,475.2700000000,20201002 14:12:19.063
1110,475.0800000000,20201002 14:12:34.062
1111,475.1300000000,20201002 14:12:39.065
1112,475.0500000000,20201002 14:12:54.070
1113,475.0000000000,20201002 14:12:59.073
1114,475.0300000000,20201002 14:13:04.066
1115,475.1100000000,20201002 14:13:14.064
1116,475.0800000000,20201002 14:13:24.067
1117,475.1300000000,20201002 14:13:29.065
1118,474.8700000000,20201002 14:13:39.064
1119,474.9600000000,20201002 14:13:49.064
1120,475.0100000000,20201002 14:13:54.066
1121,475.0600000000,20201002 14:14:19.065
1122,475.2600000000,20201002 14:14:44.067
1123,475.1800000000,20201002 14:14:54.066
1124,475.1000000000,20201002 14:15:29.066
1125,475.1800000000,20201002 14:15:54.067
1126,475.2100000000,20201002 14:16:19.065
1127,475.2300000000,20201002 14:16:24.066
1128,475.3100000000,20201002 14:16:39.065
1129,475.2700000000,20201002 14:17:04.068
1130,475.3100000000,20201002 14:17:34.066
1131,475.2700000000,20201002 14:17:39.065
1132,475.2300000000,20201002 14:17:49.067
1133,475.3100000000,20201002 14:18:34.067
1134,475.2200000000,20201002 14:18:49.066
1135,475.2000000000,20201002 14:19:04.068
1136,475.2200000000,20201002 14:19:14.068
1137,475.2900000000,20201002 14:19:24.067
1138,475.3300000000,20201002 14:19:34.066
1139,475.2700000000,20201002 14:20:04.071
1140,475.2900000000,20201002 14:20:09.066
1141,475.2800000000,20201002 14:20:19.067
1142,475.1900000000,20201002 14:20:29.069
1143,475.2000000000,20201002 14:20:34.067
1144,475.1900000000,20201002 14:20:49.066
1145,475.0900000000,20201002 14:21:34.068
1146,475.1600000000,20201002 14:21:44.071
1147,475.1800000000,20201002 14:22:14.068
1148,475.1600000000,20201002 14:22:19.067
1149,474.5600000000,20201002 14:22:29.066
1150,474.4700000000,20201002 14:22:54.068
1151,474.2700000000,20201002 14:22:59.067
1152,474.3100000000,20201002 14:23:14.066
1153,474.3900000000,20201002 14:23:24.066
1154,474.4600000000,20201002 14:23:29.067
1155,474.4500000000,20201002 14:23:34.068
1156,474.5300000000,20201002 14:23:39.066
1157,474.4800000000,20201002 14:23:49.068
1158,474.4400000000,20201002 14:24:09.069
1159,474.5100000000,20201002 14:24:19.067
1160,474.5000000000,20201002 14:24:34.067
1161,474.4000000000,20201002 14:24:44.067
1162,474.3900000000,20201002 14:25:39.066
1163,474.5300000000,20201002 14:26:39.067
1164,474.4700000000,20201002 14:27:39.068
1165,474.5400000000,20201002 14:27:44.067
1166,474.5100000000,20201002 14:27:54.066
1167,474.4700000000,20201002 14:28:04.067
1168,474.5300000000,20201002 14:28:09.067
1169,474.6200000000,20201002 14:28:14.067
1170,474.5900000000,20201002 14:28:19.068
1171,474.6200000000,20201002 14:28:29.067
1172,474.6500000000,20201002 14:28:39.067
1173,474.7000000000,20201002 14:28:49.067
