1,475.0600000000,20201002 19:45:04.064
1174,474.6800000000,20201002 14:28:59.067
1175,474.7500000000,20201002 14:29:19.067
1176,474.6100000000,20201002 14:29:39.067
1177,474.6300000000,20201002 14:29:54.068
1178,474.6200000000,20201002 14:30:04.068
1179,474.6800000000,20201002 14:30:34.067
1180,474.5900000000,20201002 14:30:54.067
1181,474.6500000000,20201002 14:31:04.068
1182,474.7700000000,20201002 14:31:24.068
1183,474.6900000000,20201002 14:32:44.068
1184,474.6600000000,20201002 14:32:59.068
1185,474.6200000000,20201002 14:33:39.068
1186,475.0800000000,20201002 14:33:49.067
1187,475.0000000000,20201002 14:34:14.069
1188,475.0900000000,20201002 14:34:24.070
1189,475.1000000000,20201002 14:34:39.067
1190,475.1600000000,20201002 14:34:54.067
1191,475.0500000000,20201002 14:35:14.067
1192,475.1600000000,20201002 14:35:24.068
1193,475.2200000000,20201002 14:35:39.067
1194,475.1800000000,20201002 14:36:04.068
1195,475.1100000000,20201002 14:36:19.067
1196,475.0000000000,20201002 14:36:24.069
1197,475.0100000000,20201002 14:36:29.067
1198,475.0900000000,20201002 14:36:39.067
1199,475.0300000000,20201002 14:36:54.067
1200,475.1200000000,20201002 14:37:19.068
1201,475.0400000000,20201002 14:37:29.067
1202,475.0700000000,20201002 14:37:39.067
1203,474.9900000000,20201002 14:37:44.069
1204,475.0400000000,20201002 14:37:54.068
1205,475.0500000000,20201002 14:38:34.067
1206,475.0400000000,20201002 14:38:44.067
1207,475.0700000000,20201002 14:39:49.067
1208,474.9300000000,20201002 14:40:04.070
1209,475.0200000000,20201002 14:40:09.067
1210,475.0100000000,20201002 14:40:24.067
1211,475.0000000000,20201002 14:40:39.067
1212,474.9200000000,20201002 14:40:44.072
1213,474.9500000000,20201002 14:40:54.066
1214,474.9000000000,20201002 14:41:14.068
1215,474.7600000000,20201002 14:41:29.068
1216,474.9500000000,20201002 14:41:49.067
1217,474.8800000000,20201002 14:41:59.069
1218,474.8600000000,20201002 14:42:29.067
1219,474.9300000000,20201002 14:42:39.068
1220,474.9000000000,20201002 14:42:44.070
1221,474.9200000000,20201002 14:42:54.067
1222,474.9900000000,20201002 14:43:39.066
1223,475.0400000000,20201002 14:45:09.066
1224,474.9000000000,20201002 14:45:14.069
1225,474.9300000000,20201002 14:45:19.067
1226,475.0000000000,20201002 14:46:09.070
1227,474.9700000000,20201002 14:46:19.067
1228,474.9600000000,20201002 14:46:24.069
1229,474.8000000000,20201002 14:46:29.067
1230,474.8100000000,20201002 14:46:39.069
1231,474.9300000000,20201002 14:47:04.069
1232,474.9400000000,20201002 14:47:14.068
1233,474.9800000000,20201002 14:47:39.069
1234,474.9100000000,20201002 14:48:19.074
1235,474.9300000000,20201002 14:48:39.067
1236,474.9500000000,20201002 14:48:54.067
1237,475.0200000000,20201002 14:48:59.067
1238,475.0000000000,20201002 14:49:04.069
1239,475.2000000000,20201002 14:49:24.069
1240,475.1200000000,20201002 14:49:34.069
1241,475.1400000000,20201002 14:49:39.068
1242,475.1700000000,20201002 14:49:54.068
1243,473.6000000000,20201002 14:50:14.067
1244,473.6900000000,20201002 14:50:19.067
1245,474.2800000000,20201002 14:50:24.068
1246,475.8000000000,20201002 14:50:29.068
1247,475.2800000000,20201002 14:50:39.067
1248,475.2300000000,20201002 14:50:49.066
1249,475.3000000000,20201002 14:50:54.066
1250,475.2300000000,20201002 14:51:04.067
1251,475.1800000000,20201002 14:51:14.067
1252,475.1400000000,20201002 14:51:19.069
1253,475.1800000000,20201002 14:51:24.068
1254,475.2700000000,20201002 14:51:29.067
1255,475.3000000000,20201002 14:51:34.067
1256,475.4100000000,20201002 14:51:39.067
1257,475.4000000000,20201002 14:51:44.068
1258,475.5000000000,20201002 14:52:39.069
1259,475.4900000000,20201002 14:52:49.068
1260,475.5200000000,20201002 14:53:34.070
1261,475.5000000000,20201002 14:53:39.067
1262,475.5400000000,20201002 14:53:44.068
1263,475.5200000000,20201002 14:54:09.067
1264,475.5900000000,20201002 14:54:39.067
1265,475.5700000000,20201002 14:54:44.068
1266,475.5600000000,20201002 14:54:49.067
1267,475.5700000000,20201002 14:54:54.069
1268,475.6800000000,20201002 14:55:14.068
1269,475.5700000000,20201002 14:55:19.067
1270,475.4700000000,20201002 14:55:24.070
1271,475.5500000000,20201002 14:55:39.067
1272,475.4800000000,20201002 14:55:49.070
1273,475.4600000000,20201002 14:55:54.067
1274,475.4500000000,20201002 14:56:04.070
1275,475.5300000000,20201002 14:56:14.067
1276,475.6500000000,20201002 14:56:34.067
1277,475.6800000000,20201002 14:56:44.069
1278,475.6300000000,20201002 14:57:24.067
1279,475.5600000000,20201002 14:57:29.067
1280,475.6300000000,20201002 14:57:39.068
1281,475.7200000000,20201002 14:57:59.068
1282,475.7400000000,20201002 14:58:14.070
1283,475.7600000000,20201002 14:58:24.067
1284,475.7300000000,20201002 14:58:59.069
1285,475.6900000000,20201002 14:59:09.074
1286,475.7300000000,20201002 14:59:14.067
1287,475.6600000000,20201002 14:59:39.067
1288,475.6100000000,20201002 14:59:44.070
1289,475.7300000000,20201002 14:59:54.069
1290,475.6900000000,20201002 14:59:59.067
1291,475.7100000000,20201002 15:00:04.068
1292,475.7000000000,20201002 15:00:14.067
1293,475.6600000000,20201002 15:00:19.067
1294,475.6200000000,20201002 15:00:29.067
1295,475.6700000000,20201002 15:00:39.070
1296,475.6300000000,20201002 15:00:54.067
1297,475.6400000000,20201002 15:01:19.067
1298,475.6100000000,20201002 15:01:39.070
1299,475.6700000000,20201002 15:02:24.069
1300,475.7100000000,20201002 15:02:29.068
1301,475.7700000000,20201002 15:02:34.067
1302,475.7300000000,20201002 15:02:49.067
1303,475.7400000000,20201002 15:03:29.068
1304,475.6900000000,20201002 15:03:49.067
1305,475.6800000000,20201002 15:03:54.070
1306,475.7000000000,20201002 15:03:59.068
1307,475.6700000000,20201002 15:04:19.069
1308,475.6800000000,20201002 15:04:34.070
1309,475.6900000000,20201002 15:04:44.069
1310,475.7600000000,20201002 15:04:49.068
1311,475.7500000000,20201002 15:04:54.069
1312,475.5600000000,20201002 15:05:34.069
1313,475.6500000000,20201002 15:05:39.068
1314,475.6400000000,20201002 15:05:49.069
1315,475.6600000000,20201002 15:06:19.068
1316,475.6200000000,20201002 15:06:39.068
1317,475.5800000000,20201002 15:07:39.068
1318,475.7100000000,20201002 15:07:49.069
1319,475.5800000000,20201002 15:07:59.069
1320,475.6500000000,20201002 15:08:04.070
1321,475.6800000000,20201002 15:08:09.068
1322,475.6600000000,20201002 15:08:14.070
1323,475.5900000000,20201002 15:08:19.068
1324,475.6300000000,20201002 15:08:39.069
1325,475.7200000000,20201002 15:08:44.068
1326,475.7300000000,20201002 15:08:54.071
1327,475.7200000000,20201002 15:09:09.068
1328,475.7600000000,20201002 15:09:19.070
1329,475.8100000000,20201002 15:09:24.070
1330,475.7700000000,20201002 15:09:39.068
1331,475.5000000000,20201002 15:09:59.069
1332,475.4500000000,20201002 15:10:04.070
1333,475.5500000000,20201002 15:10:09.070
1334,475.5000000000,20201002 15:10:34.070
1335,475.5500000000,20201002 15:10:49.069
1336,475.5400000000,20201002 15:11:19.070
1337,475.5900000000,20201002 15:11:39.071
1338,475.5400000000,20201002 15:11:54.070
1339,475.5900000000,20201002 15:12:14.069
1340,475.5500000000,20201002 15:12:24.071
1341,475.6200000000,20201002 15:13:14.069
1342,475.6400000000,20201002 15:13:19.070
1343,475.6100000000,20201002 15:13:24.069
1344,475.6300000000,20201002 15:13:39.069
1345,475.6100000000,20201002 15:14:09.069
1346,475.6300000000,20201002 15:14:14.069
1347,475.6100000000,20201002 15:14:19.070
1348,475.6400000000,20201002 15:14:39.068
1349,475.6500000000,20201002 15:15:24.072
1350,475.6100000000,20201002 15:15:29.070
1351,475.5500000000,20201002 15:15:34.070
1352,475.5200000000,20201002 15:15:39.072
1353,475.4700000000,20201002 15:15:44.071
1354,475.5200000000,20201002 15:16:14.070
1355,475.5900000000,20201002 15:16:24.072
1356,475.6000000000,20201002 15:16:39.070
1357,475.6300000000,20201002 15:17:39.070
1358,475.6900000000,20201002 15:17:49.071
1359,475.7400000000,20201002 15:17:59.073
1360,475.7700000000,20201002 15:18:14.070
1361,475.7600000000,20201002 15:18:39.071
1362,475.8100000000,20201002 15:18:54.085
1363,475.8500000000,20201002 15:19:24.073
1364,475.9000000000,20201002 15:19:34.071
1365,476.0200000000,20201002 15:19:44.072
1366,476.0300000000,20201002 15:20:34.071
1367,476.0700000000,20201002 15:20:39.071
1368,476.1800000000,20201002 15:20:44.072
1369,476.1400000000,20201002 15:21:04.072
1370,476.0500000000,20201002 15:21:14.072
1371,476.1000000000,20201002 15:21:34.071
1372,476.1200000000,20201002 15:21:44.073
1373,476.0600000000,20201002 15:21:49.073
1374,476.0000000000,20201002 15:21:54.071
1375,476.0200000000,20201002 15:21:59.071
1376,475.8800000000,20201002 15:22:14.071
1377,476.1100000000,20201002 15:22:39.071
1378,476.0600000000,20201002 15:22:59.071
1379,476.0800000000,20201002 15:23:04.072
1380,476.0700000000,20201002 15:24:04.073
1381,476.0800000000,20201002 15:24:09.071
1382,475.9100000000,20201002 15:24:14.072
1383,475.8900000000,20201002 15:25:09.071
1384,475.8500000000,20201002 15:25:14.073
1385,475.9000000000,20201002 15:25:39.071
1386,475.8700000000,20201002 15:25:44.074
1387,475.9500000000,20201002 15:26:09.071
1388,475.9700000000,20201002 15:26:14.074
1389,475.9600000000,20201002 15:26:24.074
1390,475.8700000000,20201002 15:26:34.074
1391,475.8200000000,20201002 15:26:44.073
1392,475.8700000000,20201002 15:26:54.073
1393,475.8500000000,20201002 15:26:59.073
1394,475.9700000000,20201002 15:27:24.072
1395,475.8300000000,20201002 15:27:29.072
1396,475.7900000000,20201002 15:27:34.073
1397,475.8900000000,20201002 15:27:39.073
1398,475.8700000000,20201002 15:27:44.072
1399,475.9400000000,20201002 15:28:14.073
1400,475.9600000000,20201002 15:28:24.073
1401,475.9500000000,20201002 15:28:34.072
1402,476.1800000000,20201002 15:28:44.077
1403,476.1900000000,20201002 15:28:49.072
1404,476.3400000000,20201002 15:29:04.075
1405,476.4200000000,20201002 15:29:14.073
1406,476.4400000000,20201002 15:29:24.075
1407,476.4200000000,20201002 15:29:29.073
1408,476.3200000000,20201002 15:29:34.073
1409,476.4200000000,20201002 15:29:44.074
1410,476.3800000000,20201002 15:29:59.072
1411,476.4200000000,20201002 15:30:44.072
1412,476.3400000000,20201002 15:30:49.072
1413,476.3900000000,20201002 15:31:24.075
1414,476.4500000000,20201002 15:31:39.075
1415,476.4900000000,20201002 15:31:44.075
1416,476.4700000000,20201002 15:31:49.072
1417,476.3700000000,20201002 15:32:14.073
1418,476.4200000000,20201002 15:32:24.075
1419,476.3700000000,20201002 15:32:49.073
1420,476.3200000000,20201002 15:32:54.073
1421,476.4400000000,20201002 15:33:29.072
1422,476.4200000000,20201002 15:33:44.071
1423,476.2800000000,20201002 15:34:19.071
1424,476.3300000000,20201002 15:34:29.074
1425,476.4200000000,20201002 15:34:39.073
1426,476.4900000000,20201002 15:34:44.073
1427,476.4500000000,20201002 15:34:59.071
1428,476.4000000000,20201002 15:35:09.071
1429,476.2700000000,20201002 15:35:39.071
1430,476.2200000000,20201002 15:35:44.077
1431,476.2900000000,20201002 15:36:19.070
1432,476.3700000000,20201002 15:36:44.072
1433,476.4000000000,20201002 15:36:49.070
1434,476.3100000000,20201002 15:37:09.073
1435,476.3500000000,20201002 15:37:14.070
1436,476.3800000000,20201002 15:37:24.072
1437,476.3500000000,20201002 15:37:39.072
1438,476.3400000000,20201002 15:39:04.071
1439,476.2900000000,20201002 15:39:14.073
1440,476.2300000000,20201002 15:39:24.073
1441,476.2800000000,20201002 15:39:44.071
1442,476.2000000000,20201002 15:39:49.071
1443,476.0800000000,20201002 15:39:59.072
1444,476.0900000000,20201002 15:40:19.070
1445,476.0700000000,20201002 15:40:34.070
1446,476.0500000000,20201002 15:40:39.069
1447,476.1000000000,20201002 15:40:44.070
1448,476.1500000000,20201002 15:40:59.070
1449,476.2400000000,20201002 15:41:24.070
1450,476.1900000000,20201002 15:41:44.072
1451,476.1500000000,20201002 15:41:49.072
1452,476.0500000000,20201002 15:41:54.071
1453,476.0600000000,20201002 15:41:59.070
1454,476.1700000000,20201002 15:42:04.071
1455,476.2700000000,20201002 15:42:14.071
1456,476.2300000000,20201002 15:42:24.072
1457,476.3300000000,20201002 15:42:39.070
1458,476.3800000000,20201002 15:42:44.072
1459,476.3600000000,20201002 15:42:49.071
1460,476.3900000000,20201002 15:43:19.070
1461,476.4100000000,20201002 15:43:24.071
1462,476.3900000000,20201002 15:43:29.071
1463,476.4600000000,20201002 15:43:39.071
1464,476.4800000000,20201002 15:43:44.071
1465,476.4600000000,20201002 15:43:49.071
1466,476.4100000000,20201002 15:44:34.070
1467,476.4800000000,20201002 15:44:39.072
1468,476.5100000000,20201002 15:44:44.072
1469,476.4900000000,20201002 15:44:49.069
1470,476.4700000000,20201002 15:44:54.070
1471,476.4300000000,20201002 15:45:24.072
1472,476.3500000000,20201002 15:45:34.069
1473,476.3800000000,20201002 15:45:44.070
1474,476.3700000000,20201002 15:45:54.069
1475,476.3500000000,20201002 15:45:59.069
1476,476.3900000000,20201002 15:46:04.071
1477,476.0100000000,20201002 15:46:39.069
1478,476.0400000000,20201002 15:46:44.069
1479,475.9900000000,20201002 15:46:49.071
1480,475.9300000000,20201002 15:47:04.070
1481,475.9100000000,20201002 15:47:09.069
1482,475.9200000000,20201002 15:47:44.072
1483,475.8800000000,20201002 15:49:29.070
1484,475.9000000000,20201002 15:49:44.070
1485,475.9200000000,20201002 15:49:49.069
1486,476.0000000000,20201002 15:49:59.068
1487,475.9500000000,20201002 15:51:39.068
1488,475.9900000000,20201002 15:51:44.068
1489,475.9000000000,20201002 15:52:14.068
1490,475.9300000000,20201002 15:52:39.068
1491,475.9100000000,20201002 15:52:44.068
1492,475.8700000000,20201002 15:53:59.068
1493,475.8100000000,20201002 15:54:24.066
1494,475.8300000000,20201002 15:54:34.069
1495,475.7700000000,20201002 15:55:29.067
1496,475.7900000000,20201002 15:55:39.067
1497,475.8700000000,20201002 15:55:49.067
1498,475.7800000000,20201002 15:56:04.068
1499,475.6000000000,20201002 15:56:14.067
1500,475.5500000000,20201002 15:56:19.069
1501,475.4700000000,20201002 15:56:29.067
1502,475.4100000000,20201002 15:56:44.068
1503,475.5200000000,20201002 15:57:34.068
1504,475.4100000000,20201002 15:57:39.068
1505,475.3600000000,20201002 15:57:44.068
1506,475.4100000000,20201002 15:57:49.069
1507,475.3800000000,20201002 15:58:44.069
1508,475.3600000000,20201002 15:59:29.066
1509,475.3700000000,20201002 15:59:49.068
1510,475.3500000000,20201002 16:00:04.068
1511,475.5000000000,20201002 16:00:54.066
1512,475.4500000000,20201002 16:01:04.069
1513,475.4600000000,20201002 16:01:14.068
1514,475.3900000000,20201002 16:01:29.067
1515,475.4100000000,20201002 16:01:44.068
1516,475.3900000000,20201002 16:01:59.066
1517,475.3300000000,20201002 16:02:04.069
1518,475.1400000000,20201002 16:02:19.069
1519,475.1500000000,20201002 16:02:24.068
1520,475.1900000000,20201002 16:02:44.068
1521,475.1700000000,20201002 16:02:59.067
1522,475.1900000000,20201002 16:03:04.067
1523,475.3600000000,20201002 16:03:09.066
1524,475.2400000000,20201002 16:03:14.066
1525,475.1900000000,20201002 16:03:19.066
1526,475.1800000000,20201002 16:03:24.068
1527,475.2300000000,20201002 16:03:39.066
1528,475.2700000000,20201002 16:03:44.066
1529,474.4200000000,20201002 16:03:54.066
1530,474.4300000000,20201002 16:04:04.069
1531,474.3700000000,20201002 16:04:09.066
1532,474.3000000000,20201002 16:04:14.066
1533,474.3200000000,20201002 16:04:19.066
1534,474.3900000000,20201002 16:04:44.071
1535,474.4500000000,20201002 16:05:14.068
1536,474.4300000000,20201002 16:05:24.068
1537,474.2900000000,20201002 16:05:39.066
1538,474.2400000000,20201002 16:05:49.066
1539,474.3300000000,20201002 16:05:59.065
1540,474.3900000000,20201002 16:06:04.069
1541,474.3800000000,20201002 16:06:19.067
1542,474.3600000000,20201002 16:06:24.069
1543,474.3900000000,20201002 16:06:44.068
1544,474.4300000000,20201002 16:06:54.066
1545,474.6400000000,20201002 16:07:04.068
1546,474.6600000000,20201002 16:07:24.067
1547,474.6700000000,20201002 16:07:29.066
1548,474.7000000000,20201002 16:07:44.068
1549,474.7100000000,20201002 16:07:49.066
1550,474.7500000000,20201002 16:07:54.068
1551,474.7700000000,20201002 16:07:59.066
1552,474.8600000000,20201002 16:08:04.068
1553,474.9200000000,20201002 16:08:09.066
1554,474.9500000000,20201002 16:08:24.067
1555,474.9700000000,20201002 16:08:29.066
1556,474.9600000000,20201002 16:08:39.068
1557,474.9300000000,20201002 16:08:44.067
1558,474.8900000000,20201002 16:08:59.066
1559,474.9000000000,20201002 16:09:29.066
1560,474.9500000000,20201002 16:09:34.066
1561,475.0000000000,20201002 16:09:39.066
1562,474.9800000000,20201002 16:09:44.067
1563,475.0200000000,20201002 16:09:54.068
1564,475.1300000000,20201002 16:10:04.068
1565,475.1000000000,20201002 16:10:14.067
1566,475.1300000000,20201002 16:10:24.066
1567,475.2300000000,20201002 16:10:34.066
1568,475.3500000000,20201002 16:10:39.066
1569,475.3100000000,20201002 16:10:49.068
1570,475.2400000000,20201002 16:10:54.068
1571,475.2600000000,20201002 16:10:59.067
1572,475.2100000000,20201002 16:11:09.071
1573,475.2400000000,20201002 16:11:19.066
1574,475.2800000000,20201002 16:11:44.068
1575,475.2100000000,20201002 16:12:04.071
1576,475.2200000000,20201002 16:12:14.067
1577,475.2300000000,20201002 16:12:19.068
1578,475.2400000000,20201002 16:12:29.065
1579,475.2800000000,20201002 16:12:44.066
1580,475.2600000000,20201002 16:12:54.065
1581,475.2800000000,20201002 16:12:59.065
1582,475.2700000000,20201002 16:13:04.067
1583,475.2400000000,20201002 16:13:14.068
1584,475.3200000000,20201002 16:13:44.068
1585,475.3100000000,20201002 16:13:49.065
1586,475.2900000000,20201002 16:13:54.065
1587,475.4400000000,20201002 16:13:59.065
1588,475.5600000000,20201002 16:14:04.068
1589,475.6400000000,20201002 16:14:14.067
1590,475.6100000000,20201002 16:14:24.069
1591,475.5400000000,20201002 16:14:34.068
1592,475.5800000000,20201002 16:14:39.065
1593,475.5700000000,20201002 16:14:44.065
1594,475.6700000000,20201002 16:14:54.064
1595,475.7000000000,20201002 16:14:59.065
1596,475.6400000000,20201002 16:15:09.067
1597,475.5400000000,20201002 16:15:14.066
1598,475.5200000000,20201002 16:15:24.067
1599,475.5600000000,20201002 16:15:34.067
1600,475.4400000000,20201002 16:15:44.067
1601,475.3900000000,20201002 16:15:59.065
1602,475.5900000000,20201002 16:16:04.067
1603,475.6400000000,20201002 16:16:14.067
1604,475.7400000000,20201002 16:16:24.067
1605,475.8100000000,20201002 16:16:34.066
1606,475.8200000000,20201002 16:16:39.064
1607,475.8700000000,20201002 16:16:44.065
1608,475.7800000000,20201002 16:16:49.068
1609,475.8500000000,20201002 16:16:54.067
1610,475.8800000000,20201002 16:16:59.065
1611,475.8400000000,20201002 16:17:04.068
1612,475.7600000000,20201002 16:17:09.066
1613,475.7900000000,20201002 16:17:19.068
1614,475.7500000000,20201002 16:17:24.068
1615,475.7700000000,20201002 16:17:29.064
1616,475.7400000000,20201002 16:17:34.065
1617,475.8400000000,20201002 16:17:44.070
1618,475.8100000000,20201002 16:18:04.066
1619,475.7600000000,20201002 16:18:19.066
1620,475.7800000000,20201002 16:18:29.065
1621,475.7500000000,20201002 16:18:39.065
1622,475.8000000000,20201002 16:18:44.066
1623,475.7400000000,20201002 16:19:04.067
1624,475.8700000000,20201002 16:19:19.067
1625,475.8500000000,20201002 16:19:29.065
1626,475.8000000000,20201002 16:19:39.067
1627,475.8900000000,20201002 16:19:44.066
1628,475.8300000000,20201002 16:19:49.065
1629,475.8000000000,20201002 16:19:54.065
1630,475.8300000000,20201002 16:20:04.066
1631,475.8500000000,20201002 16:20:09.067
1632,475.9300000000,20201002 16:20:14.067
1633,476.1500000000,20201002 16:20:24.066
1634,476.1300000000,20201002 16:20:34.065
1635,476.1500000000,20201002 16:20:44.066
1636,476.0400000000,20201002 16:21:14.068
1637,475.9100000000,20201002 16:21:24.067
1638,475.8600000000,20201002 16:21:49.067
1639,475.8500000000,20201002 16:21:54.066
1640,475.7400000000,20201002 16:21:59.065
1641,475.7600000000,20201002 16:22:09.070
1642,475.7900000000,20201002 16:22:19.067
1643,475.7500000000,20201002 16:22:24.067
1644,475.7800000000,20201002 16:22:44.066
1645,475.8100000000,20201002 16:23:19.064
1646,475.8500000000,20201002 16:23:24.066
1647,475.8300000000,20201002 16:23:34.066
1648,475.8900000000,20201002 16:23:39.065
1649,475.9300000000,20201002 16:23:44.066
1650,475.9700000000,20201002 16:24:14.066
1651,475.9800000000,20201002 16:24:34.064
1652,475.9600000000,20201002 16:24:44.066
1653,475.9800000000,20201002 16:24:49.065
1654,475.9300000000,20201002 16:24:54.065
1655,475.9000000000,20201002 16:24:59.065
1656,475.9400000000,20201002 16:25:04.066
1657,476.0000000000,20201002 16:25:14.067
1658,475.9700000000,20201002 16:25:39.067
1659,475.9900000000,20201002 16:25:44.067
1660,476.0600000000,20201002 16:25:49.067
1661,476.0300000000,20201002 16:25:59.065
1662,476.0100000000,20201002 16:26:34.065
1663,476.0400000000,20201002 16:26:39.066
1664,476.0700000000,20201002 16:26:44.066
1665,476.2500000000,20201002 16:26:54.065
1666,476.3200000000,20201002 16:26:59.065
1667,476.1600000000,20201002 16:27:04.067
1668,476.1000000000,20201002 16:27:09.066
1669,476.0500000000,20201002 16:27:14.066
1670,476.1200000000,20201002 16:27:49.065
1671,476.0000000000,20201002 16:27:59.067
1672,476.0900000000,20201002 16:28:04.068
1673,476.1600000000,20201002 16:28:44.067
1674,476.1000000000,20201002 16:29:34.068
1675,476.0500000000,20201002 16:29:39.065
1676,476.0800000000,20201002 16:29:59.065
1677,476.0200000000,20201002 16:30:09.065
1678,476.0400000000,20201002 16:30:19.065
1679,475.9300000000,20201002 16:30:39.065
1680,475.9700000000,20201002 16:30:44.068
1681,475.9300000000,20201002 16:30:49.068
1682,475.9100000000,20201002 16:30:54.065
1683,475.8700000000,20201002 16:30:59.070
1684,475.8500000000,20201002 16:31:29.066
1685,475.9200000000,20201002 16:31:44.066
1686,475.8700000000,20201002 16:32:14.067
1687,475.8600000000,20201002 16:32:39.065
1688,475.9000000000,20201002 16:32:49.065
1689,475.8100000000,20201002 16:33:14.066
1690,475.7300000000,20201002 16:33:29.065
1691,475.7700000000,20201002 16:33:44.068
1692,475.7900000000,20201002 16:34:29.066
1693,475.7300000000,20201002 16:34:39.068
1694,475.7600000000,20201002 16:34:44.067
1695,475.8200000000,20201002 16:34:49.066
1696,475.6900000000,20201002 16:35:14.067
1697,475.6800000000,20201002 16:35:34.068
1698,475.6900000000,20201002 16:35:49.065
1699,475.7400000000,20201002 16:35:54.065
1700,475.8200000000,20201002 16:36:04.067
1701,475.8300000000,20201002 16:36:39.066
1702,475.8400000000,20201002 16:36:49.065
1703,475.8200000000,20201002 16:37:09.068
1704,475.7900000000,20201002 16:37:19.065
1705,475.6400000000,20201002 16:37:44.066
1706,475.6600000000,20201002 16:37:54.065
1707,475.6700000000,20201002 16:38:14.065
1708,475.6900000000,20201002 16:38:19.066
1709,475.7200000000,20201002 16:38:34.067
1710,475.7300000000,20201002 16:38:39.065
1711,475.6700000000,20201002 16:39:24.068
1712,475.6100000000,20201002 16:39:34.064
1713,475.6700000000,20201002 16:39:39.068
1714,475.6900000000,20201002 16:39:44.072
1715,475.7100000000,20201002 16:40:04.068
1716,475.6900000000,20201002 16:40:34.067
1717,475.6300000000,20201002 16:40:44.068
1718,475.7600000000,20201002 16:40:59.067
1719,475.7100000000,20201002 16:41:04.066
1720,475.7900000000,20201002 16:41:24.068
1721,475.8100000000,20201002 16:41:49.067
1722,475.8500000000,20201002 16:41:54.068
1723,475.9500000000,20201002 16:42:04.067
1724,475.9000000000,20201002 16:42:09.066
1725,475.8700000000,20201002 16:42:14.066
1726,475.9200000000,20201002 16:43:09.065
1727,475.9000000000,20201002 16:43:19.066
1728,475.9600000000,20201002 16:43:29.066
1729,475.9400000000,20201002 16:43:34.065
1730,475.9700000000,20201002 16:43:39.068
1731,475.9400000000,20201002 16:43:44.067
1732,476.0000000000,20201002 16:43:49.067
1733,476.0900000000,20201002 16:44:04.067
1734,476.1100000000,20201002 16:44:14.067
1735,476.0000000000,20201002 16:44:24.067
1736,475.8000000000,20201002 16:45:19.065
1737,475.7300000000,20201002 16:45:24.065
1738,475.7800000000,20201002 16:45:34.066
1739,475.7400000000,20201002 16:45:39.066
1740,475.7900000000,20201002 16:45:54.066
1741,475.8300000000,20201002 16:46:04.066
1742,475.8900000000,20201002 16:46:44.066
1743,475.9400000000,20201002 16:46:49.065
1744,475.9200000000,20201002 16:46:54.067
1745,475.8600000000,20201002 16:47:14.066
1746,475.7800000000,20201002 16:47:19.065
1747,475.6600000000,20201002 16:47:29.065
1748,475.7100000000,20201002 16:47:39.065